41.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
18:26:28.0 (76105)|USER_INFO|[EXTERNAL]|005E0000004yLLO|worldcare@sadhanaconsulting.com.devfull|Eastern Standard Time|GMT-05:00
18:26:28.0 (112802)|EXECUTION_STARTED
18:26:28.0 (117492)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
18:26:28.0 (869498678)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (869674242)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (869721661)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (869738617)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (869850699)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (870029361)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (870077071)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (870094614)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (870196341)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (870354101)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (870399532)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (870418063)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (870508035)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (870594615)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (870621810)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (870630380)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (870685093)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (870771559)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (870798606)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (870807006)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (870861153)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (870958119)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (870984120)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (870992429)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (871046674)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (871142367)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (871168329)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (871176524)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (871229818)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (871422668)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (871464506)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (871481089)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (871571685)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (871712318)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (871739765)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (871755348)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (871816349)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (871926029)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (871952578)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (871960630)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872014705)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872110033)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (872135926)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (872144613)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872198249)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872291508)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (872317868)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (872325942)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872379040)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872472083)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (872497600)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (872505710)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872562201)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872661090)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (872687021)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (872695142)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872753797)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872852931)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (872879019)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (872887076)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (872941011)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (873036870)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (873065260)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (873080248)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (873166613)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (873263467)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (873292564)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (873301428)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (873358753)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (873476597)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (873518507)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (873535024)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (873633187)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (873752459)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (873796457)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (873814560)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (873912999)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (874026791)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (874062886)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (874074635)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (874160341)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (874301185)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (874349253)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (874367022)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (874455350)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (874616740)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (874655483)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (874667886)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (874766010)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (874933805)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (874976853)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (874994528)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (875101584)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (875249978)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (875295500)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (875311779)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (875500341)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (875639907)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (875686766)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (875704736)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (875811619)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (875958125)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (876006302)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (876026534)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (876134665)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (876311287)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (876357998)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (876377263)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (876483292)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (876637840)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (876684537)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (876696068)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (876761174)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (876859321)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (876888098)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (876897364)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (876956373)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (877044996)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (877072870)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (877081624)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (877138902)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (877220658)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (877247032)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (877255307)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (877310268)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (877428908)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (877475419)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (877490133)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (877585129)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (877715966)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (877756619)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (877769858)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (877862434)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (878005936)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (878048105)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (878063983)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (878165059)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (878291395)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (878331445)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (878344825)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (878432806)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (878558765)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (878598556)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (878611849)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (878712277)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (878844641)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (878885778)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (878899385)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (878988803)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (879143267)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (879185376)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (879198904)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (879294391)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (879458430)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (879501136)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (879515665)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (879607178)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (879772955)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (879818069)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (879833433)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (879931487)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (880089430)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (880130152)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (880145994)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (880250865)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (880401770)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (880444715)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (880460345)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (880560558)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (880704518)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (880748938)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (880764816)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (880866944)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (881004995)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (881050430)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (881067058)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (881170922)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (881318208)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (881345935)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (881354308)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (881419946)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (881571459)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (881612864)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (881627502)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (881690912)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (881806925)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (881849890)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (881866593)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (881966816)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (882070565)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (882098059)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (882106280)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (882175855)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (882264522)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (882291394)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (882299446)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (882355024)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (882433909)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (882459998)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (882468752)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (882556292)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (882703422)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (882749573)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (882766173)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (882854445)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (882939077)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (882965551)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (882973647)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883028172)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883107685)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (883134081)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (883142207)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883195646)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883284957)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (883316250)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (883325005)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883417130)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883517521)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (883544297)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (883552883)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883607406)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883689824)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (883716007)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (883724454)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883778219)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883881224)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (883907306)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (883915341)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (883968925)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (884065912)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (884092476)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (884107514)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (884203080)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (884295949)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (884325537)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (884335189)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (884391195)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (884507227)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (884552095)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (884568294)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (884673515)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.next()
18:26:28.0 (884812768)|METHOD_ENTRY|[17]||Database.QueryLocatorIterator.hasNext()
18:26:28.0 (884855647)|METHOD_EXIT|[17]||Database.QueryLocatorIterator.hasNext()
